V x y Q
41 674.0 229.0 0
60 630.5 600.5 0
61 634.75 410.5 0
62 673.5 124.5 0
60 630.5 600.5 1
38 587.0 972.0 1
63 596.0 696.5 1
61 634.75 410.5 1
63 596.0 696.5 2
39 605.0 421.0 2
64 639.0 220.5 2
61 634.75 410.5 2
64 639.0 220.5 3
40 673.0 20.0 3
62 673.5 124.5 3
61 634.75 410.5 3
43 713.0 957.0 4
65 696.0 687.5 4
66 695.75 438.0 4
67 715.5 657.0 4
65 696.0 687.5 5
42 679.0 418.0 5
68 676.0 219.0 5
66 695.75 438.0 5
68 676.0 219.0 6
40 673.0 20.0 6
69 695.5 188.5 6
66 695.75 438.0 6
69 695.5 188.5 7
44 718.0 357.0 7
67 715.5 657.0 7
66 695.75 438.0 7
31 541.0 992.0 8
70 533.5 978.5 8
71 535.75 584.0 8
72 542.5 638.0 8
70 533.5 978.5 9
29 526.0 965.0 9
73 529.0 530.0 9
71 535.75 584.0 9
73 529.0 530.0 10
30 532.0 95.0 10
74 538.0 189.5 10
71 535.75 584.0 10
74 538.0 189.5 11
32 544.0 284.0 11
72 542.5 638.0 11
71 535.75 584.0 11
57 927.0 867.0 12
75 924.0 765.0 12
76 923.75 450.0 12
77 934.5 563.0 12
75 924.0 765.0 13
56 921.0 663.0 13
78 913.0 337.0 13
76 923.75 450.0 13
78 913.0 337.0 14
55 905.0 11.0 14
79 923.5 135.0 14
76 923.75 450.0 14
79 923.5 135.0 15
58 942.0 259.0 15
77 934.5 563.0 15
76 923.75 450.0 15
48 802.0 339.0 16
80 757.5 648.0 16
81 757.5 486.75 16
82 795.5 241.0 16
80 757.5 648.0 17
43 713.0 957.0 17
83 719.5 732.5 17
81 757.5 486.75 17
83 719.5 732.5 18
46 726.0 508.0 18
84 757.5 325.5 18
81 757.5 486.75 18
84 757.5 325.5 19
47 789.0 143.0 19
82 795.5 241.0 19
81 757.5 486.75 19
11 276.0 881.0 20
85 265.5 785.0 20
86 254.75 484.5 20
87 285.0 559.0 20
85 265.5 785.0 21
10 255.0 689.0 21
88 224.5 410.0 21
86 254.75 484.5 21
88 224.5 410.0 22
5 194.0 131.0 22
89 244.0 184.0 22
86 254.75 484.5 22
89 244.0 184.0 23
12 294.0 237.0 23
87 285.0 559.0 23
86 254.75 484.5 23
46 726.0 508.0 24
83 719.5 732.5 24
90 719.5 512.75 24
91 723.5 368.5 24
83 719.5 732.5 25
43 713.0 957.0 25
67 715.5 657.0 25
90 719.5 512.75 25
67 715.5 657.0 26
44 718.0 357.0 26
92 719.5 293.0 26
90 719.5 512.75 26
92 719.5 293.0 27
45 721.0 229.0 27
91 723.5 368.5 27
90 719.5 512.75 27
15 399.0 922.0 28
93 360.5 699.0 28
94 354.25 585.25 28
95 400.5 814.0 28
93 360.5 699.0 29
14 322.0 476.0 29
96 308.0 356.5 29
94 354.25 585.25 29
96 308.0 356.5 30
12 294.0 237.0 30
97 348.0 471.5 30
94 354.25 585.25 30
97 348.0 471.5 31
16 402.0 706.0 31
95 400.5 814.0 31
94 354.25 585.25 31
51 830.0 837.0 32
98 821.5 802.0 32
99 825.0 478.75 32
100 839.5 498.5 32
98 821.5 802.0 33
50 813.0 767.0 33
101 810.5 459.0 33
99 825.0 478.75 33
101 810.5 459.0 34
49 808.0 151.0 34
102 828.5 155.5 34
99 825.0 478.75 34
102 828.5 155.5 35
52 849.0 160.0 35
100 839.5 498.5 35
99 825.0 478.75 35
54 892.0 620.0 36
103 861.0 728.5 36
104 855.75 449.25 36
105 872.0 400.0 36
103 861.0 728.5 37
51 830.0 837.0 37
100 839.5 498.5 37
104 855.75 449.25 37
100 839.5 498.5 38
52 849.0 160.0 38
106 850.5 170.0 38
104 855.75 449.25 38
106 850.5 170.0 39
53 852.0 180.0 39
105 872.0 400.0 39
104 855.75 449.25 39
7 200.0 782.0 40
107 197.0 692.5 40
108 197.0 441.25 40
109 200.0 515.5 40
107 197.0 692.5 41
6 194.0 603.0 41
110 194.0 367.0 41
108 197.0 441.25 41
110 194.0 367.0 42
5 194.0 131.0 42
111 197.0 190.0 42
108 197.0 441.25 42
111 197.0 190.0 43
8 200.0 249.0 43
109 200.0 515.5 43
108 197.0 441.25 43
34 552.0 765.0 44
112 546.5 878.5 44
113 545.5 595.75 44
114 548.5 553.5 44
112 546.5 878.5 45
31 541.0 992.0 45
72 542.5 638.0 45
113 545.5 595.75 45
72 542.5 638.0 46
32 544.0 284.0 46
115 544.5 313.0 46
113 545.5 595.75 46
115 544.5 313.0 47
33 545.0 342.0 47
114 548.5 553.5 47
113 545.5 595.75 47
20 438.0 924.0 48
116 437.0 880.0 48
117 437.5 647.75 48
118 440.0 739.5 48
116 437.0 880.0 49
19 436.0 836.0 49
119 435.0 556.0 49
117 437.5 647.75 49
119 435.0 556.0 50
18 434.0 276.0 50
120 438.0 415.5 50
117 437.5 647.75 50
120 438.0 415.5 51
21 442.0 555.0 51
118 440.0 739.5 51
117 437.5 647.75 51
24 501.0 416.0 52
121 488.5 633.5 52
122 472.0 437.0 52
123 489.0 310.5 52
121 488.5 633.5 53
22 476.0 851.0 53
124 455.0 563.5 53
122 472.0 437.0 53
124 455.0 563.5 54
18 434.0 276.0 54
125 455.5 240.5 54
122 472.0 437.0 54
125 455.5 240.5 55
23 477.0 205.0 55
123 489.0 310.5 55
122 472.0 437.0 55
13 295.0 851.0 56
126 285.5 866.0 56
127 296.75 611.25 56
128 308.5 663.5 56
126 285.5 866.0 57
11 276.0 881.0 57
87 285.0 559.0 57
127 296.75 611.25 57
87 285.0 559.0 58
12 294.0 237.0 58
96 308.0 356.5 58
127 296.75 611.25 58
96 308.0 356.5 59
14 322.0 476.0 59
128 308.5 663.5 59
127 296.75 611.25 59
56 921.0 663.0 60
129 906.5 641.5 60
130 892.5 368.5 60
78 913.0 337.0 60
129 906.5 641.5 61
54 892.0 620.0 61
105 872.0 400.0 61
130 892.5 368.5 61
105 872.0 400.0 62
53 852.0 180.0 62
131 878.5 95.5 62
130 892.5 368.5 62
131 878.5 95.5 63
55 905.0 11.0 63
78 913.0 337.0 63
130 892.5 368.5 63
19 436.0 836.0 64
132 423.0 849.0 64
133 420.5 670.0 64
119 435.0 556.0 64
132 423.0 849.0 65
17 410.0 862.0 65
134 406.0 784.0 65
133 420.5 670.0 65
134 406.0 784.0 66
16 402.0 706.0 66
135 418.0 491.0 66
133 420.5 670.0 66
135 418.0 491.0 67
18 434.0 276.0 67
119 435.0 556.0 67
133 420.5 670.0 67
6 194.0 603.0 68
136 185.0 655.5 68
137 172.5 461.25 68
110 194.0 367.0 68
136 185.0 655.5 69
4 176.0 708.0 69
138 151.0 555.5 69
137 172.5 461.25 69
138 151.0 555.5 70
2 126.0 403.0 70
139 160.0 267.0 70
137 172.5 461.25 70
139 160.0 267.0 71
5 194.0 131.0 71
110 194.0 367.0 71
137 172.5 461.25 71
3 159.0 970.0 72
140 128.5 944.5 72
141 139.75 750.0 72
142 167.5 839.0 72
140 128.5 944.5 73
1 98.0 919.0 73
143 112.0 661.0 73
141 139.75 750.0 73
143 112.0 661.0 74
2 126.0 403.0 74
138 151.0 555.5 74
141 139.75 750.0 74
138 151.0 555.5 75
4 176.0 708.0 75
142 167.5 839.0 75
141 139.75 750.0 75
31 541.0 992.0 76
144 292.0 987.0 76
145 317.25 977.25 76
70 533.5 978.5 76
144 292.0 987.0 77
0 43.0 982.0 77
146 101.0 976.0 77
145 317.25 977.25 77
146 101.0 976.0 78
3 159.0 970.0 78
147 342.5 967.5 78
145 317.25 977.25 78
147 342.5 967.5 79
29 526.0 965.0 79
70 533.5 978.5 79
145 317.25 977.25 79
37 584.0 574.0 80
148 568.5 469.5 80
149 568.5 363.75 80
150 594.5 497.5 80
148 568.5 469.5 81
35 553.0 365.0 81
151 542.5 230.0 81
149 568.5 363.75 81
151 542.5 230.0 82
30 532.0 95.0 82
152 568.5 258.0 82
149 568.5 363.75 82
152 568.5 258.0 83
39 605.0 421.0 83
150 594.5 497.5 83
149 568.5 363.75 83
29 526.0 965.0 84
153 501.0 908.0 84
154 505.25 667.5 84
155 522.0 701.5 84
153 501.0 908.0 85
22 476.0 851.0 85
121 488.5 633.5 85
154 505.25 667.5 85
121 488.5 633.5 86
24 501.0 416.0 86
156 509.5 427.0 86
154 505.25 667.5 86
156 509.5 427.0 87
27 518.0 438.0 87
155 522.0 701.5 87
154 505.25 667.5 87
36 572.0 707.0 88
157 562.0 736.0 88
158 555.5 544.75 88
159 562.5 536.0 88
157 562.0 736.0 89
34 552.0 765.0 89
114 548.5 553.5 89
158 555.5 544.75 89
114 548.5 553.5 90
33 545.0 342.0 90
160 549.0 353.5 90
158 555.5 544.75 90
160 549.0 353.5 91
35 553.0 365.0 91
159 562.5 536.0 91
158 555.5 544.75 91
38 587.0 972.0 92
161 579.5 839.5 92
162 587.0 668.5 92
63 596.0 696.5 92
161 579.5 839.5 93
36 572.0 707.0 93
163 578.0 640.5 93
162 587.0 668.5 93
163 578.0 640.5 94
37 584.0 574.0 94
150 594.5 497.5 94
162 587.0 668.5 94
150 594.5 497.5 95
39 605.0 421.0 95
63 596.0 696.5 95
162 587.0 668.5 95
26 512.0 168.0 96
164 506.5 292.0 96
165 498.5 204.25 96
166 508.0 98.0 96
164 506.5 292.0 97
24 501.0 416.0 97
123 489.0 310.5 97
165 498.5 204.25 97
123 489.0 310.5 98
23 477.0 205.0 98
167 490.5 116.5 98
165 498.5 204.25 98
167 490.5 116.5 99
25 504.0 28.0 99
166 508.0 98.0 99
165 498.5 204.25 99
7 200.0 782.0 100
168 179.5 876.0 100
169 182.25 765.75 100
107 197.0 692.5 100
168 179.5 876.0 101
3 159.0 970.0 101
142 167.5 839.0 101
169 182.25 765.75 101
142 167.5 839.0 102
4 176.0 708.0 102
136 185.0 655.5 102
169 182.25 765.75 102
136 185.0 655.5 103
6 194.0 603.0 103
107 197.0 692.5 103
169 182.25 765.75 103
28 526.0 344.0 104
170 519.0 256.0 104
171 518.5 158.75 104
172 529.0 219.5 104
170 519.0 256.0 105
26 512.0 168.0 105
166 508.0 98.0 105
171 518.5 158.75 105
166 508.0 98.0 106
25 504.0 28.0 106
173 518.0 61.5 106
171 518.5 158.75 106
173 518.0 61.5 107
30 532.0 95.0 107
172 529.0 219.5 107
171 518.5 158.75 107
11 276.0 881.0 108
174 217.5 925.5 108
175 222.5 830.5 108
85 265.5 785.0 108
174 217.5 925.5 109
3 159.0 970.0 109
168 179.5 876.0 109
175 222.5 830.5 109
168 179.5 876.0 110
7 200.0 782.0 110
176 227.5 735.5 110
175 222.5 830.5 110
176 227.5 735.5 111
10 255.0 689.0 111
85 265.5 785.0 111
175 222.5 830.5 111
23 477.0 205.0 112
125 455.5 240.5 112
177 402.25 160.0 112
167 490.5 116.5 112
125 455.5 240.5 113
18 434.0 276.0 113
178 314.0 203.5 113
177 402.25 160.0 113
178 314.0 203.5 114
5 194.0 131.0 114
179 349.0 79.5 114
177 402.25 160.0 114
179 349.0 79.5 115
25 504.0 28.0 115
167 490.5 116.5 115
177 402.25 160.0 115
38 587.0 972.0 116
180 564.0 982.0 116
181 563.0 859.0 116
161 579.5 839.5 116
180 564.0 982.0 117
31 541.0 992.0 117
112 546.5 878.5 117
181 563.0 859.0 117
112 546.5 878.5 118
34 552.0 765.0 118
157 562.0 736.0 118
181 563.0 859.0 118
157 562.0 736.0 119
36 572.0 707.0 119
161 579.5 839.5 119
181 563.0 859.0 119
29 526.0 965.0 120
147 342.5 967.5 120
182 380.5 945.25 120
183 482.0 944.5 120
147 342.5 967.5 121
3 159.0 970.0 121
184 279.0 946.0 121
182 380.5 945.25 121
184 279.0 946.0 122
15 399.0 922.0 122
185 418.5 923.0 122
182 380.5 945.25 122
185 418.5 923.0 123
20 438.0 924.0 123
183 482.0 944.5 123
182 380.5 945.25 123
27 518.0 438.0 124
156 509.5 427.0 124
186 514.25 341.5 124
187 522.0 391.0 124
156 509.5 427.0 125
24 501.0 416.0 125
164 506.5 292.0 125
186 514.25 341.5 125
164 506.5 292.0 126
26 512.0 168.0 126
170 519.0 256.0 126
186 514.25 341.5 126
170 519.0 256.0 127
28 526.0 344.0 127
187 522.0 391.0 127
186 514.25 341.5 127
52 849.0 160.0 128
102 828.5 155.5 128
188 808.75 85.5 128
189 877.0 85.5 128
102 828.5 155.5 129
49 808.0 151.0 129
190 740.5 85.5 129
188 808.75 85.5 129
190 740.5 85.5 130
40 673.0 20.0 130
191 789.0 15.5 130
188 808.75 85.5 130
191 789.0 15.5 131
55 905.0 11.0 131
189 877.0 85.5 131
188 808.75 85.5 131
57 927.0 867.0 132
192 878.5 852.0 132
193 892.5 746.75 132
75 924.0 765.0 132
192 878.5 852.0 133
51 830.0 837.0 133
103 861.0 728.5 133
193 892.5 746.75 133
103 861.0 728.5 134
54 892.0 620.0 134
129 906.5 641.5 134
193 892.5 746.75 134
129 906.5 641.5 135
56 921.0 663.0 135
75 924.0 765.0 135
193 892.5 746.75 135
20 438.0 924.0 136
185 418.5 923.0 136
194 420.75 886.0 136
116 437.0 880.0 136
185 418.5 923.0 137
15 399.0 922.0 137
195 404.5 892.0 137
194 420.75 886.0 137
195 404.5 892.0 138
17 410.0 862.0 138
132 423.0 849.0 138
194 420.75 886.0 138
132 423.0 849.0 139
19 436.0 836.0 139
116 437.0 880.0 139
194 420.75 886.0 139
0 43.0 982.0 140
196 84.5 692.5 140
197 89.0 768.0 140
198 70.5 950.5 140
196 84.5 692.5 141
2 126.0 403.0 141
143 112.0 661.0 141
197 89.0 768.0 141
143 112.0 661.0 142
1 98.0 919.0 142
198 70.5 950.5 142
197 89.0 768.0 142
3 159.0 970.0 143
146 101.0 976.0 143
199 100.0 957.0 143
140 128.5 944.5 143
146 101.0 976.0 144
0 43.0 982.0 144
198 70.5 950.5 144
199 100.0 957.0 144
198 70.5 950.5 145
1 98.0 919.0 145
140 128.5 944.5 145
199 100.0 957.0 145
10 255.0 689.0 146
200 227.5 469.0 146
201 216.33 356.33 146
88 224.5 410.0 146
200 227.5 469.0 147
8 200.0 249.0 147
111 197.0 190.0 147
201 216.33 356.33 147
111 197.0 190.0 148
5 194.0 131.0 148
88 224.5 410.0 148
201 216.33 356.33 148
10 255.0 689.0 149
176 227.5 735.5 149
202 218.33 573.33 149
200 227.5 469.0 149
176 227.5 735.5 150
7 200.0 782.0 150
109 200.0 515.5 150
202 218.33 573.33 150
109 200.0 515.5 151
8 200.0 249.0 151
200 227.5 469.0 151
202 218.33 573.33 151
15 399.0 922.0 152
203 347.0 886.5 152
204 338.67 749.67 152
93 360.5 699.0 152
203 347.0 886.5 153
13 295.0 851.0 153
128 308.5 663.5 153
204 338.67 749.67 153
128 308.5 663.5 154
14 322.0 476.0 154
93 360.5 699.0 154
204 338.67 749.67 154
15 399.0 922.0 155
205 337.5 901.5 155
206 323.33 884.67 155
203 347.0 886.5 155
205 337.5 901.5 156
11 276.0 881.0 156
126 285.5 866.0 156
206 323.33 884.67 156
126 285.5 866.0 157
13 295.0 851.0 157
203 347.0 886.5 157
206 323.33 884.67 157
15 399.0 922.0 158
184 279.0 946.0 158
207 278.0 924.33 158
205 337.5 901.5 158
184 279.0 946.0 159
3 159.0 970.0 159
174 217.5 925.5 159
207 278.0 924.33 159
174 217.5 925.5 160
11 276.0 881.0 160
205 337.5 901.5 160
207 278.0 924.33 160
17 410.0 862.0 161
195 404.5 892.0 161
208 403.67 830.0 161
134 406.0 784.0 161
195 404.5 892.0 162
15 399.0 922.0 162
95 400.5 814.0 162
208 403.67 830.0 162
95 400.5 814.0 163
16 402.0 706.0 163
134 406.0 784.0 163
208 403.67 830.0 163
18 434.0 276.0 164
209 364.0 256.5 164
210 307.33 214.67 164
178 314.0 203.5 164
209 364.0 256.5 165
12 294.0 237.0 165
89 244.0 184.0 165
210 307.33 214.67 165
89 244.0 184.0 166
5 194.0 131.0 166
178 314.0 203.5 166
210 307.33 214.67 166
18 434.0 276.0 167
135 418.0 491.0 167
211 376.67 406.33 167
209 364.0 256.5 167
135 418.0 491.0 168
16 402.0 706.0 168
97 348.0 471.5 168
211 376.67 406.33 168
97 348.0 471.5 169
12 294.0 237.0 169
209 364.0 256.5 169
211 376.67 406.33 169
22 476.0 851.0 170
212 459.0 703.0 170
213 450.67 560.67 170
124 455.0 563.5 170
212 459.0 703.0 171
21 442.0 555.0 171
120 438.0 415.5 171
213 450.67 560.67 171
120 438.0 415.5 172
18 434.0 276.0 172
124 455.0 563.5 172
213 450.67 560.67 172
22 476.0 851.0 173
214 457.0 887.5 173
215 452.0 776.67 173
212 459.0 703.0 173
214 457.0 887.5 174
20 438.0 924.0 174
118 440.0 739.5 174
215 452.0 776.67 174
118 440.0 739.5 175
21 442.0 555.0 175
212 459.0 703.0 175
215 452.0 776.67 175
29 526.0 965.0 176
155 522.0 701.5 176
216 523.33 582.33 176
217 526.0 654.5 176
155 522.0 701.5 177
27 518.0 438.0 177
187 522.0 391.0 177
216 523.33 582.33 177
187 522.0 391.0 178
28 526.0 344.0 178
217 526.0 654.5 178
216 523.33 582.33 178
29 526.0 965.0 179
183 482.0 944.5 179
218 480.0 913.33 179
153 501.0 908.0 179
183 482.0 944.5 180
20 438.0 924.0 180
214 457.0 887.5 180
218 480.0 913.33 180
214 457.0 887.5 181
22 476.0 851.0 181
153 501.0 908.0 181
218 480.0 913.33 181
30 532.0 95.0 182
73 529.0 530.0 182
219 528.0 468.0 182
172 529.0 219.5 182
73 529.0 530.0 183
29 526.0 965.0 183
217 526.0 654.5 183
219 528.0 468.0 183
217 526.0 654.5 184
28 526.0 344.0 184
172 529.0 219.5 184
219 528.0 468.0 184
35 553.0 365.0 185
220 548.5 324.5 185
221 543.0 248.0 185
151 542.5 230.0 185
220 548.5 324.5 186
32 544.0 284.0 186
74 538.0 189.5 186
221 543.0 248.0 186
74 538.0 189.5 187
30 532.0 95.0 187
151 542.5 230.0 187
221 543.0 248.0 187
35 553.0 365.0 188
160 549.0 353.5 188
222 547.33 330.33 188
220 548.5 324.5 188
160 549.0 353.5 189
33 545.0 342.0 189
115 544.5 313.0 189
222 547.33 330.33 189
115 544.5 313.0 190
32 544.0 284.0 190
220 548.5 324.5 190
222 547.33 330.33 190
37 584.0 574.0 191
163 578.0 640.5 191
223 569.67 548.67 191
148 568.5 469.5 191
163 578.0 640.5 192
36 572.0 707.0 192
159 562.5 536.0 192
223 569.67 548.67 192
159 562.5 536.0 193
35 553.0 365.0 193
148 568.5 469.5 193
223 569.67 548.67 193
40 673.0 20.0 194
224 602.5 57.5 194
225 569.67 47.67 194
226 588.5 24.0 194
224 602.5 57.5 195
30 532.0 95.0 195
173 518.0 61.5 195
225 569.67 47.67 195
173 518.0 61.5 196
25 504.0 28.0 196
226 588.5 24.0 196
225 569.67 47.67 196
40 673.0 20.0 197
64 639.0 220.5 197
227 603.33 178.67 197
224 602.5 57.5 197
64 639.0 220.5 198
39 605.0 421.0 198
152 568.5 258.0 198
227 603.33 178.67 198
152 568.5 258.0 199
30 532.0 95.0 199
224 602.5 57.5 199
227 603.33 178.67 199
42 679.0 418.0 200
228 676.5 323.5 200
229 675.33 222.33 200
68 676.0 219.0 200
228 676.5 323.5 201
41 674.0 229.0 201
62 673.5 124.5 201
229 675.33 222.33 201
62 673.5 124.5 202
40 673.0 20.0 202
68 676.0 219.0 202
229 675.33 222.33 202
42 679.0 418.0 203
230 633.0 695.0 203
231 646.67 539.67 203
228 676.5 323.5 203
230 633.0 695.0 204
38 587.0 972.0 204
60 630.5 600.5 204
231 646.67 539.67 204
60 630.5 600.5 205
41 674.0 229.0 205
228 676.5 323.5 205
231 646.67 539.67 205
43 713.0 957.0 206
232 650.0 964.5 206
233 659.67 782.33 206
65 696.0 687.5 206
232 650.0 964.5 207
38 587.0 972.0 207
230 633.0 695.0 207
233 659.67 782.33 207
230 633.0 695.0 208
42 679.0 418.0 208
65 696.0 687.5 208
233 659.67 782.33 208
43 713.0 957.0 209
234 627.0 974.5 209
235 613.67 973.67 209
232 650.0 964.5 209
234 627.0 974.5 210
31 541.0 992.0 210
180 564.0 982.0 210
235 613.67 973.67 210
180 564.0 982.0 211
38 587.0 972.0 211
232 650.0 964.5 211
235 613.67 973.67 211
45 721.0 229.0 212
92 719.5 293.0 212
236 704.0 202.0 212
237 697.0 124.5 212
92 719.5 293.0 213
44 718.0 357.0 213
69 695.5 188.5 213
236 704.0 202.0 213
69 695.5 188.5 214
40 673.0 20.0 214
237 697.0 124.5 214
236 704.0 202.0 214
47 789.0 143.0 215
238 755.0 186.0 215
239 727.67 130.67 215
240 731.0 81.5 215
238 755.0 186.0 216
45 721.0 229.0 216
237 697.0 124.5 216
239 727.67 130.67 216
237 697.0 124.5 217
40 673.0 20.0 217
240 731.0 81.5 217
239 727.67 130.67 217
47 789.0 143.0 218
84 757.5 325.5 218
241 745.33 293.33 218
238 755.0 186.0 218
84 757.5 325.5 219
46 726.0 508.0 219
91 723.5 368.5 219
241 745.33 293.33 219
91 723.5 368.5 220
45 721.0 229.0 220
238 755.0 186.0 220
241 745.33 293.33 220
49 808.0 151.0 221
242 798.5 147.0 221
243 756.67 104.67 221
190 740.5 85.5 221
242 798.5 147.0 222
47 789.0 143.0 222
240 731.0 81.5 222
243 756.67 104.67 222
240 731.0 81.5 223
40 673.0 20.0 223
190 740.5 85.5 223
243 756.67 104.67 223
49 808.0 151.0 224
244 805.0 245.0 224
245 799.67 211.0 224
242 798.5 147.0 224
244 805.0 245.0 225
48 802.0 339.0 225
82 795.5 241.0 225
245 799.67 211.0 225
82 795.5 241.0 226
47 789.0 143.0 226
242 798.5 147.0 226
245 799.67 211.0 226
50 813.0 767.0 227
246 807.5 553.0 227
247 807.67 419.0 227
101 810.5 459.0 227
246 807.5 553.0 228
48 802.0 339.0 228
244 805.0 245.0 228
247 807.67 419.0 228
244 805.0 245.0 229
49 808.0 151.0 229
101 810.5 459.0 229
247 807.67 419.0 229
50 813.0 767.0 230
248 763.0 862.0 230
249 776.0 687.67 230
246 807.5 553.0 230
248 763.0 862.0 231
43 713.0 957.0 231
80 757.5 648.0 231
249 776.0 687.67 231
80 757.5 648.0 232
48 802.0 339.0 232
246 807.5 553.0 232
249 776.0 687.67 232
51 830.0 837.0 233
250 771.5 897.0 233
251 785.33 853.67 233
98 821.5 802.0 233
250 771.5 897.0 234
43 713.0 957.0 234
248 763.0 862.0 234
251 785.33 853.67 234
248 763.0 862.0 235
50 813.0 767.0 235
98 821.5 802.0 235
251 785.33 853.67 235
55 905.0 11.0 236
131 878.5 95.5 236
252 868.67 117.0 236
189 877.0 85.5 236
131 878.5 95.5 237
53 852.0 180.0 237
106 850.5 170.0 237
252 868.67 117.0 237
106 850.5 170.0 238
52 849.0 160.0 238
189 877.0 85.5 238
252 868.67 117.0 238
57 927.0 867.0 239
253 820.0 912.0 239
254 823.33 887.0 239
192 878.5 852.0 239
253 820.0 912.0 240
43 713.0 957.0 240
250 771.5 897.0 240
254 823.33 887.0 240
250 771.5 897.0 241
51 830.0 837.0 241
192 878.5 852.0 241
254 823.33 887.0 241
59 971.0 274.0 242
255 956.5 266.5 242
256 939.33 181.33 242
257 938.0 142.5 242
255 956.5 266.5 243
58 942.0 259.0 243
79 923.5 135.0 243
256 939.33 181.33 243
79 923.5 135.0 244
55 905.0 11.0 244
257 938.0 142.5 244
256 939.33 181.33 244
59 971.0 274.0 245
258 949.0 570.5 245
259 946.67 466.67 245
255 956.5 266.5 245
258 949.0 570.5 246
57 927.0 867.0 246
77 934.5 563.0 246
259 946.67 466.67 246
77 934.5 563.0 247
58 942.0 259.0 247
255 956.5 266.5 247
259 946.67 466.67 247
