V x y Q
59 971 274 0
56 921 663 0
54 892 620 0
48 802 339 0
6 194 603 1
4 176 708 1
0 43 982 1
2 126 403 1
25 504 28 2
23 477 205 2
12 294 237 2
5 194 131 2
54 892 620 3
50 813 767 3
36 572 707 3
46 726 508 3
34 552 765 4
36 572 707 4
50 813 767 4
43 713 957 4
14 322 476 5
2 126 403 5
8 200 249 5
12 294 237 5
59 971 274 6
58 942 259 6
52 849 160 6
55 905 11 6
31 541 992 7
3 159 970 7
11 276 881 7
15 399 922 7
21 442 555 8
36 572 707 8
34 552 765 8
16 402 706 8
10 255 689 9
14 322 476 9
21 442 555 9
16 402 706 9
18 434 276 10
24 501 416 10
14 322 476 10
12 294 237 10
4 176 708 11
7 200 782 11
1 98 919 11
0 43 982 11
26 512 168 12
30 532 95 12
40 673 20 12
41 674 229 12
43 713 957 13
38 587 972 13
22 476 851 13
34 552 765 13
46 726 508 14
44 718 357 14
48 802 339 14
54 892 620 14
1 98 919 15
7 200 782 15
11 276 881 15
3 159 970 15
14 322 476 16
10 255 689 16
6 194 603 16
2 126 403 16
13 295 851 17
10 255 689 17
16 402 706 17
17 410 862 17
55 905 11 18
49 808 151 18
47 789 143 18
40 673 20 18
33 545 342 19
41 674 229 19
44 718 357 19
35 553 365 19
48 802 339 20
45 721 229 20
53 852 180 20
58 942 259 20
22 476 851 21
19 436 836 21
16 402 706 21
34 552 765 21
46 726 508 22
36 572 707 22
37 584 574 22
39 605 421 22
50 813 767 23
56 921 663 23
57 927 867 23
51 830 837 23
39 605 421 24
37 584 574 24
21 442 555 24
27 518 438 24
21 442 555 25
14 322 476 25
24 501 416 25
27 518 438 25
41 674 229 26
40 673 20 26
47 789 143 26
45 721 229 26
30 532 95 27
26 512 168 27
23 477 205 27
25 504 28 27
44 718 357 28
42 679 418 28
39 605 421 28
35 553 365 28
45 721 229 29
48 802 339 29
44 718 357 29
41 674 229 29
15 399 922 30
11 276 881 30
13 295 851 30
17 410 862 30
29 526 965 31
20 438 924 31
22 476 851 31
38 587 972 31
20 438 924 32
15 399 922 32
31 541 992 32
29 526 965 32
41 674 229 33
32 544 284 33
23 477 205 33
26 512 168 33
7 200 782 34
10 255 689 34
13 295 851 34
11 276 881 34
49 808 151 35
53 852 180 35
45 721 229 35
47 789 143 35
28 526 344 36
24 501 416 36
18 434 276 36
32 544 284 36
18 434 276 37
12 294 237 37
23 477 205 37
32 544 284 37
4 176 708 38
6 194 603 38
10 255 689 38
7 200 782 38
27 518 438 39
24 501 416 39
35 553 365 39
39 605 421 39
20 438 924 40
15 399 922 40
17 410 862 40
22 476 851 40
33 545 342 41
28 526 344 41
32 544 284 41
41 674 229 41
28 526 344 42
33 545 342 42
35 553 365 42
24 501 416 42
3 159 970 43
0 43 982 43
1 98 919 43
2 126 403 44
5 194 131 44
8 200 249 44
8 200 249 45
5 194 131 45
12 294 237 45
19 436 836 46
17 410 862 46
16 402 706 46
17 410 862 47
19 436 836 47
22 476 851 47
31 541 992 48
0 43 982 48
3 159 970 48
37 584 574 49
36 572 707 49
21 442 555 49
38 587 972 50
31 541 992 50
29 526 965 50
40 673 20 51
30 532 95 51
25 504 28 51
46 726 508 52
39 605 421 52
42 679 418 52
42 679 418 53
44 718 357 53
46 726 508 53
43 713 957 54
31 541 992 54
38 587 972 54
51 830 837 55
43 713 957 55
50 813 767 55
55 905 11 56
52 849 160 56
49 808 151 56
49 808 151 57
52 849 160 57
53 852 180 57
50 813 767 58
54 892 620 58
56 921 663 58
58 942 259 59
53 852 180 59
52 849 160 59
57 927 867 60
43 713 957 60
51 830 837 60
48 802 339 61
58 942 259 61
59 971 274 61
59 971 274 62
57 927 867 62
56 921 663 62
